Arpu,Bytes,CLV,Gameqoo,Hari_Ps,Indibox,Is_Churn2,Is_Churn3,Is_Churn,Is_Usage_Inet,Is_Usage_Voice,Jml_Tiket,Kwadran_Indihome,Lart,List_Asset,Ltarif,Minipack,Number of Records,Plblcl,PLC,Product,Range_Umur,Speed,Stb2,Stb3,STO,Techno,Upgrade_Speed,Usage,Wifi_Ext
513452,2.2379E+11,11295944,0,9/27/2018 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C17048 = CS17-Program Upgrade Speed Baru,5,C17048-INETF20M-Upgrade Speed Baru 290000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,JTN,FIBER,0,>200 GB,0
401500,53643630806,10037500,0,6/22/2018 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C17036 = CS17 - 1P Internet Only,3,C17036-INETF20M-1P Inet Only 310000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,20480,0,0,GAN,FIBER,0,20GB-100 GB,0
709500,76686342858,17737500,0,06/01/2018 00:00,0,CHURN,1,0,1,0,0,4,C17048 = CS17-Program Upgrade Speed Baru,8,C17048-INETF30M-Upgrade Speed Baru 450000,3,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,30720,0,0,LBU,FIBER,0,20GB-100 GB,0
142998,41561168064,13584810,0,7/30/2012 12:00:00 AM,0,NON CHURN,0,0,1,0,2,4,IPFAST = KNS_2013_Paket_Pemenangan_Jakarta_Groovia,8,IPFAST-INET U2M PAKET PEMENANGAN JAKARTA 915000,0,1,PL,0,3P (POTS-INTERNET-IPTV),g. 7-8 thn,2048,0,0,RMG,NON FIBER,0,20GB-100 GB,0
539000,1.98098E+11,9163000,0,2/25/2019 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C18166 = CS18 - Sensasi Extra Akhir Tahun 2018 Internet,6,C18166-INETFL30M-370k 370000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,30720,0,0,SLP,FIBER,0,100GB-200GB,0
709784,46625164608,28391360,0,03/04/2017 00:00,0,NON CHURN,0,0,1,0,2,4,C16118 = CS16 - Paket IndiHome Dinamic Price Deluxe (Internet),8,C16118 - INETF10M - Dinamic Price 248000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,1,0,PKY,FIBER,0,20GB-100 GB,0
379500,97489326367,9867000,0,05/12/2018 18:36,0,CHURN,1,0,1,0,0,4,C18024 = CS18 - New Internet Indihome Penuh Berkah,6,C18024-INETFL10M-210k 210000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,BJD,FIBER,0,20GB-100 GB,0
539000,78757549960,9702000,0,12/30/2018 9:33:03 PM,0,CHURN,1,0,1,0,0,4,C18166 = CS18 - Sensasi Extra Akhir Tahun 2018 Internet,8,C18166-INETFL20M-280k 280000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,CNE,FIBER,0,20GB-100 GB,0
0,,0,0,1/19/2017 12:00:00 AM,0,NON CHURN,0,0,0,0,1,2,MBSP01 = Upgrade MBSP dari 1P ke Indihome,5,MBSP01 - INETMBQ50 - Free 0,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,TPR,FIBER,1,NO USAGE,0
451000,1.06297E+11,10373000,0,08/11/2018 19:26,0,NON CHURN,0,0,1,0,1,4,C18052 = CS18 - Indihome Gamer INET,6,C18052-INETC10M-190k 190000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,SKJ,FIBER,0,100GB-200GB,0
396000,1.58885E+11,37224000,0,09/03/2012 00:00,0,NON CHURN,0,0,1,0,5,4,C19027 = CS19 - IndiHome Value INET + OTT,8,C19027-INETF10M-200k 200000,1,1,PL,0,3P (POTS-INTERNET-IPTV),g. 7-8 thn,10240,0,0,PCM,FIBER,0,100GB-200GB,0
363000,3.17118E+11,6897000,0,12/27/2018 12:00:00 AM,0,NON CHURN,0,0,1,0,2,4,C18166 = CS18 - Sensasi Extra Akhir Tahun 2018 Internet,6,C18166-INETFL10M-210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,MRD,FIBER,0,>200 GB,0
335500,33446215566,10400500,0,12/27/2017 6:07:03 PM,0,CHURN,1,0,1,0,0,4,C17086 = CS17 - IndiHome Promo NaRu 2017 (INET),4,C17086-INETFL10M-Standard 180000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,SKJ,FIBER,0,20GB-100 GB,0
365860,1.90733E+11,25976060,0,8/21/2014 12:00:00 AM,0,NON CHURN,0,0,1,0,0,4,C19156 = CS19 - Program Upgrade IndiHome - INET,6,C19156-INETF50M-Upgrade IndiHome 400000,2,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,3072,0,0,CKG,NON FIBER,0,100GB-200GB,0
742500,70372261362,14850000,0,11/14/2018 12:00:00 AM,0,NON CHURN,0,0,1,0,0,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),4,C17052-INETF40M-NETIZEN II 555000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,40960,0,0,KLG,FIBER,0,20GB-100 GB,0
388300,2.78497E+11,48537500,0,2/27/2010 12:00:00 AM,0,NON CHURN,0,0,1,0,4,4,C19033 = CS19 - IndiHome New Netizen INET,4,C19033-INETF10M-210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),i. 11-15 thn,10240,0,0,CWA,FIBER,0,>200 GB,0
363000,6.11936E+11,9801000,0,4/14/2018 12:00:00 AM,0,NON CHURN,0,0,1,0,0,4,C18010 = CS18 - Indihome Khusus Imlek INET,6,C18010-INETFL10M-250K 250000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,BIN,FIBER,0,>200 GB,0
346500,1.98261E+11,5544000,0,3/24/2019 12:00:00 AM,0,NON CHURN,0,0,1,0,0,4,C17036 = CS17 - 1P Internet Only,2,C17036-INETF20M-1P Inet Only 310000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,CSK,FIBER,0,100GB-200GB,0
423500,5.16347E+11,13128500,0,12/02/2017 00:00,0,NON CHURN,0,0,1,0,2,4,C17086 = CS17 - IndiHome Promo NaRu 2017 (INET),5,C17086-INETFL10M-Standard 180000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,PDM,FIBER,0,>200 GB,0
437162,28751985428,9180402,0,10/02/2018 00:00,0,CHURN,1,0,1,0,0,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),5,C17052-INETF10M-NETIZEN II 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,STR,FIBER,0,20GB-100 GB,0
379500,1.03517E+11,12144000,0,10/31/2017 12:00:00 AM,0,NON CHURN,0,0,1,0,1,4,C17045 = CS17- Indihome Kemerdekaan (INTERNET),4,C17045-INETF10M-PROMO KEMERDEKAAN 190000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,TBE,FIBER,0,100GB-200GB,0
375420,1.74286E+11,7508400,0,11/01/2018 00:00,0,NON CHURN,0,0,1,0,0,4,C18070 = CS18 - Internet Paket Merdeka 2018 - 10 Mbps,7,C18070-INETF10M-210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,CID,FIBER,0,100GB-200GB,0
518309,23322997934,23323905,0,10/07/2016 00:00,0,NON CHURN,0,0,1,0,0,4,C19156 = CS19 - Program Upgrade IndiHome - INET,4,C19156-INETF50M-Upgrade IndiHome 400000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,20480,0,0,MLP,FIBER,0,20GB-100 GB,0
319000,46404509117,22968000,0,7/22/2014 12:00:00 AM,0,NON CHURN,0,0,1,0,2,4,C19026 = CS19 - IndiHome Value INET tanpa OTT,4,C19026-INETF10M-200k 200000,0,1,PL,0,3P (POTS-INTERNET-IPTV),g. 7-8 thn,1024,0,0,JTN,FIBER,0,20GB-100 GB,0
312940,25149102874,41308080,0,7/27/2009 12:00:00 AM,0,NON CHURN,0,0,1,0,2,4,HSSP05 = Paket untuk HSSP Paket 384 &amp; 512 Kbps,3,INETR2M3 : HSSP Rp. 200.000 485000,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),i. 11-15 thn,2048,0,0,KRG,NON FIBER,0,20GB-100 GB,0
627825,7.47118E+11,14439975,0,08/10/2018 00:00,0,NON CHURN,0,0,1,0,2,4,C19184 = CS19 - IndiHome Fit INET,6,C19184-INETF50M-490k-disc 490000,2,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,30720,0,0,CPE,FIBER,0,>200 GB,0
0,,0,0,02/01/2016 00:00,0,NON CHURN,0,0,0,0,0,1,C16007 = CS16 - INTERNET indiHOME Fiber,1,C16007-INETF10M-Standard 245000,0,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,10240,0,0,BOO,FIBER,0,NO USAGE,0
394075,3.19883E+11,27979325,0,8/26/2014 12:00:00 AM,0,NON CHURN,0,0,1,0,5,4,C18016 = CS18 - Program Upgrade Speed 10 Mbps,5,C18016-INETF10M-190K 190000,0,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,10240,0,0,CKG,FIBER,0,>200 GB,0
396000,1.94581E+11,38016000,0,7/24/2012 12:00:00 AM,0,NON CHURN,0,0,1,0,1,4,C15037 = CS - NON FTTH New Indihome Internet Winning Z1,7,C15037-INETR5M1-New Pemenangan 150000,0,1,PL,0,3P (POTS-INTERNET-IPTV),h. 9-10 thn,5120,0,0,SMH,NON FIBER,0,100GB-200GB,0
522911,84976647271,42355791,0,10/07/2013 00:00,0,NON CHURN,0,0,1,0,4,4,C18016 = CS18 - Program Upgrade Speed 10 Mbps,8,C18016-INETF10M-190K 190000,3,1,PL,0,3P (POTS-INTERNET-IPTV),g. 7-8 thn,3072,0,0,KRA,NON FIBER,0,20GB-100 GB,0
522500,1.49616E+11,32917500,0,04/09/2015 00:00,0,NON CHURN,0,0,1,0,2,4,C19184 = CS19 - IndiHome Fit INET,5,C19184-INETF20M-200k 200000,1,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,10240,0,0,KLG,FIBER,0,100GB-200GB,0
390500,,9762500,0,06/07/2018 00:00,0,CHURN,1,0,0,0,0,2,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),4,C17052-INETF10M-NETIZEN II 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,PDE,FIBER,0,NO USAGE,0
437519,2.92406E+11,6125266,0,05/09/2019 00:00,0,CHURN,1,0,1,0,0,4,C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT),7,C19044-INETF10M-210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,CWA,FIBER,0,>200 GB,0
380600,2.22705E+11,5709000,0,04/10/2019 00:00,0,CHURN,1,0,1,0,0,4,C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT),8,C19044-INETF10M-210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,RMG,FIBER,0,>200 GB,0
539000,,11319000,0,10/10/2018 00:00,0,CHURN,1,0,0,0,0,2,C18074 = CS18 - Internet Paket Merdeka 2018 diatas 20M,6,C18074-INETF30M-370k 370000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,30720,0,0,PGG,FIBER,0,NO USAGE,0
5500,7032213,308000,0,11/04/2015 00:00,0,CHURN,1,0,1,0,0,4,C15004 = CS - FTTH New Indihome Internet Super Winning Z1,5,INETR10M : New Pemenangan 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,10240,0,0,PLM,FIBER,0,< 20GB,0
352000,1.21488E+11,5280000,0,4/23/2019 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT),7,C19044-INETF10M-210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,SLP,FIBER,0,100GB-200GB,0
489500,,6853000,0,05/01/2019 00:00,0,CHURN,1,0,1,0,0,4,C19027 = CS19 - IndiHome Value INET + OTT,9,C19027-INETF20M-290k 290000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,CKG,FIBER,0,NO USAGE,0
379500,2.52748E+11,9487500,0,6/23/2018 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C17036 = CS17 - 1P Internet Only,2,C17036-INETF10M-1P Inet Only 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,GDS,FIBER,0,>200 GB,0
511500,2.5497E+11,9718500,0,12/27/2018 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),6,C17052-INETF20M-NETIZEN II 295000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,PDE,FIBER,0,>200 GB,0
544500,1.64099E+11,11434500,0,10/12/2018 00:00,0,CHURN,1,0,1,0,0,4,C17048 = CS17-Program Upgrade Speed Baru,7,C17048-INETF20M-Upgrade Speed Baru 290000,2,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,CID,FIBER,0,100GB-200GB,0
463118,1.93929E+11,44922446,0,6/19/2012 12:00:00 AM,0,NON CHURN,0,0,1,0,1,4,HSSP05 = Paket untuk HSSP Paket 384 &amp; 512 Kbps,5,INETR1M3 : HSSP Rp. 150.000 320000,1,1,PL,0,3P (POTS-INTERNET-IPTV),h. 9-10 thn,10240,0,0,KLB,FIBER,0,100GB-200GB,0
0,,0,0,5/24/2012 12:00:00 AM,0,CHURN,1,1,0,0,0,2,SPGPS2 = Re2_2012_MASS_FREE3BLN_GROOVIA_PRIMA_Internet,7,SPGPS2-INET U384K RE2 GROOVIA PRIMA SD 280000,0,1,PL,0,3P (POTS-INTERNET-IPTV),h. 9-10 thn,3072,0,0,TAR,NON FIBER,0,NO USAGE,0
426693,3.04011E+11,9813939,0,8/15/2018 5:45:06 PM,0,CHURN,1,0,1,0,0,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),5,C17052-INETF20M-NETIZEN II 295000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,CBI,FIBER,0,>200 GB,0
385000,70628247467,11165000,0,02/09/2018 00:00,0,CHURN,1,0,1,0,1,4,C18010 = CS18 - Indihome Khusus Imlek INET,5,C18010-INETFL10M-250K 250000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,KMY,FIBER,0,20GB-100 GB,0
368500,2.27047E+11,10318000,0,03/04/2018 00:00,0,NON CHURN,0,0,1,0,1,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),5,C17052-INETF10M-NETIZEN II 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,KBY,FIBER,0,>200 GB,0
393360,,9834000,0,06/01/2018 00:00,0,CHURN,1,0,0,0,0,2,SDTB2 = DTB_2013_MASS_FIX_JABODETABEK_SEKAPUR,2,SDTB2-INETR1M1-Mass Fixed 295000,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),e. 3-4 thn,1024,0,0,KLB,NON FIBER,0,NO USAGE,0
398662,66415944492,9966550,0,6/24/2018 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),5,C17052-INETF10M-NETIZEN II 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,KRG,FIBER,0,20GB-100 GB,0
374000,95969774137,14960000,0,3/25/2017 12:00:00 AM,0,NON CHURN,0,0,1,0,0,4,C17029 = CS17 - New Indihome Lower Value INET,5,C17029-INETF10M-Revisi 1 190000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,KMT,FIBER,0,20GB-100 GB,0
41360,,992640,0,7/21/2018 12:00:00 AM,0,NON CHURN,0,0,0,0,0,2,Telkom Data Internet,2,NEWHOMEWF-Standard (Internet) 0,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),e. 3-4 thn,10240,0,0,CPA,FIBER,0,NO USAGE,0
346500,4.31729E+11,4158000,0,07/01/2019 00:00,0,CHURN,1,0,1,0,0,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),6,C17052-INETF10M-NETIZEN II 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,GBC,FIBER,0,>200 GB,0
363000,44181733421,6171000,0,02/06/2019 00:00,0,NON CHURN,0,0,1,0,0,4,C18166 = CS18 - Sensasi Extra Akhir Tahun 2018 Internet,6,C18166-INETFL10M-210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,PDE,FIBER,0,20GB-100 GB,0
357500,1.85627E+11,11440000,0,11/09/2017 00:00,0,NON CHURN,0,0,1,0,7,4,C17086 = CS17 - IndiHome Promo NaRu 2017 (INET),5,C17086-INETFL10M-Standard 180000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,KAL,FIBER,0,100GB-200GB,0
0,,0,0,11/13/2018 12:00:00 AM,0,NON CHURN,0,0,0,0,0,1,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),4,C17052-INETF10M-NETIZEN II 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,JTN,FIBER,0,NO USAGE,0
0,,0,0,7/27/2016 12:00:00 AM,0,CHURN,1,1,0,0,0,1,C16002 = CS16 - INTERNET indiHOME Lite,6,INETR1M3 : Standard New IndiHOME Disruptive 75000,0,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,1024,0,0,CIB,NON FIBER,0,NO USAGE,0
363000,6462583360,19239000,0,2/25/2016 12:00:00 AM,0,NON CHURN,0,0,1,0,3,4,C19156 = CS19 - Program Upgrade IndiHome - INET,4,C19156-INETF20M-Upgrade IndiHome Opsi 1_210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,10240,0,0,BIN,FIBER,0,< 20GB,0
506000,,11132000,0,09/12/2018 00:00,0,CHURN,1,0,1,0,0,4,C17024 = CS17 - New Indihome Deluxe INET,11,C17024-INETF10M-Standard 190000,5,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,LGK,FIBER,0,NO USAGE,0
603797,25263533073,18717707,0,12/14/2017 12:00:00 AM,0,NON CHURN,0,0,1,0,0,4,C17048 = CS17-Program Upgrade Speed Baru,8,C17048-INETF20M-Upgrade Speed Baru 290000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,20480,1,0,CPA,FIBER,0,20GB-100 GB,0
489868,9731150129,16165644,0,10/25/2017 12:00:00 AM,0,NON CHURN,0,0,1,0,1,4,C17045 = CS17- Indihome Kemerdekaan (INTERNET),4,C17045-INETF20M-PROMO KEMERDEKAAN 290000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,20480,0,0,STR,FIBER,0,< 20GB,0
352000,21281726499,5280000,0,4/29/2019 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT),7,C19044-INETF10M-210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,CPD,FIBER,0,20GB-100 GB,0
357551,2.68949E+11,11084081,0,12/01/2017 00:00,0,NON CHURN,0,0,1,0,2,4,C17086 = CS17 - IndiHome Promo NaRu 2017 (INET),6,C17086-INETFL10M-Standard 180000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,CIK,FIBER,0,>200 GB,0
654500,6314359420,88357500,0,4/14/2009 12:00:00 AM,0,NON CHURN,0,0,1,0,0,4,C17024 = CS17 - New Indihome Deluxe INET,7,C17024-INETF10M-Standard 190000,2,1,PL,0,3P (POTS-INTERNET-IPTV),i. 11-15 thn,10240,0,0,CWA,FIBER,0,< 20GB,0
0,,0,0,11/25/2017 12:00:00 AM,0,CHURN,1,0,0,0,0,2,C17048 = CS17-Program Upgrade Speed Baru,8,C17048-INETF20M-Upgrade Speed Baru 290000,4,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,20480,0,0,CIK,FIBER,0,NO USAGE,0
379500,35509718795,13662000,0,07/04/2017 00:00,0,NON CHURN,0,0,1,0,3,4,C17029 = CS17 - New Indihome Lower Value INET,4,C17029-INETF10M-Revisi 1 190000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,KRA,FIBER,0,20GB-100 GB,0
626243,1.42671E+11,56361870,0,1/25/2013 12:00:00 AM,0,NON CHURN,0,0,1,0,4,4,C19184 = CS19 - IndiHome Fit INET,9,C19184-INETF20M-260k-disc 260000,1,1,PL,0,3P (POTS-INTERNET-IPTV),g. 7-8 thn,10240,0,0,SKJ,FIBER,0,100GB-200GB,0
500500,25476686343,29529500,0,7/30/2015 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C15004 = CS - FTTH New Indihome Internet Super Winning Z1,5,10M : Indihome Pemenangan||30346||Paket Internet Super Winning 250000,0,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,10240,0,0,KRG,FIBER,0,20GB-100 GB,0
176000,19193892674,4928000,0,3/22/2018 12:00:00 AM,0,NON CHURN,0,0,1,0,0,4,,5,,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,GBC,FIBER,0,< 20GB,0
176000,,5456000,0,12/09/2017 00:00,0,NON CHURN,0,0,0,0,1,2,C19044 = CS19 - IndiHome New Netizen 2 (INET + OTT),7,C19044-INETF10M-210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,GBC,FIBER,0,NO USAGE,0
121000,1.10196E+11,8349000,0,10/29/2014 12:00:00 AM,0,NON CHURN,0,0,1,0,0,4,INDI10 = New IndiHOME Internet Winning Zone 1,2,INDI10-INETR1M1-New IndiHOME26070 195000,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),f. 5-6 thn,1024,0,0,PLM,FIBER,0,100GB-200GB,0
197395,14026094613,12830675,0,02/07/2015 00:00,0,NON CHURN,0,0,1,0,0,4,INDI10 = New IndiHOME Internet Winning Zone 1,2,INDI10-INETR1M1-New IndiHOME26070 195000,0,1,PL,0,2P-NETIZEN (POTS-INTERNET),f. 5-6 thn,10240,0,0,CUG,FIBER,0,< 20GB,0
266308,25318042064,3728312,0,5/23/2019 12:00:00 AM,0,CHURN,1,0,0,0,0,2,C18052 = CS18 - Indihome Gamer INET,5,C18052-INETC10M-190k 190000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,TPR,NON FIBER,0,20GB-100 GB,0
456500,1.31264E+11,11412500,0,6/24/2018 6:56:12 PM,0,NON CHURN,0,0,1,0,0,4,C18024 = CS18 - New Internet Indihome Penuh Berkah,6,C18024-INETFL20M-280k 280000,1,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,20480,0,0,SKJ,FIBER,0,100GB-200GB,0
429000,1.44051E+11,7293000,0,02/12/2019 00:00,0,NON CHURN,0,0,1,0,3,4,C18166 = CS18 - Sensasi Extra Akhir Tahun 2018 Internet,5,C18166-INETFL20M-280k 280000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,PGG,FIBER,0,100GB-200GB,0
604450,1.6794E+11,10275650,0,2/26/2019 12:00:00 AM,0,NON CHURN,0,0,1,0,0,4,C19027 = CS19 - IndiHome Value INET + OTT,11,C19027-INETF20M-290k 290000,3,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,20480,0,0,KLG,FIBER,0,100GB-200GB,0
1672000,3.16465E+11,91960000,0,12/17/2015 12:00:00 AM,0,NON CHURN,0,0,1,0,4,4,C18052 = CS18 - Indihome Gamer INET,5,C18052-INETC100M-1275k-promo 1275000,0,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,102400,0,0,RMG,FIBER,0,>200 GB,0
385000,5801376559,11165000,0,2/28/2018 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C17032 = CS17 - New Indihome Netizen I INET (with MOVIN),5,C17032-INETF10M-Standard 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,JBB,FIBER,0,< 20GB,0
444092,48215465296,12434576,0,03/05/2018 00:00,0,CHURN,1,0,1,0,0,4,C18010 = CS18 - Indihome Khusus Imlek INET,6,C18010-INETFL20M-280K 280000,2,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,20480,0,0,TBE,FIBER,0,20GB-100 GB,0
331723,49441678628,31845408,0,07/10/2012 00:00,0,NON CHURN,0,0,1,0,0,4,C19156 = CS19 - Program Upgrade IndiHome - INET,5,C19156-INETF20M-Upgrade IndiHome Opsi 1_210k 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),h. 9-10 thn,10240,0,0,JTN,NON FIBER,0,20GB-100 GB,0
378081,18194013617,12476673,0,10/23/2017 12:00:00 AM,0,NON CHURN,0,0,1,0,0,4,C19189 = CS19 - IndiHome Streamix INET,7,C19189-INETF20M-220k 220000,0,1,PL,0,3P (POTS-INTERNET-IPTV),e. 3-4 thn,10240,0,0,CKG,FIBER,0,< 20GB,0
382623,4.1558E+11,5356722,0,5/13/2019 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C19027 = CS19 - IndiHome Value INET + OTT,9,C19027-INETF10M-200k 200000,1,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,CPP,NON FIBER,0,>200 GB,0
82500,20498396843,1155000,0,5/29/2019 12:00:00 AM,0,CHURN,1,0,0,0,0,2,C19016 = CS19 - IndiHome New Premium INET,11,C19016-INETF30M-425k 425000,4,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,30720,0,0,CLD,FIBER,0,20GB-100 GB,0
396000,2.73055E+11,7524000,0,12/20/2018 12:00:00 AM,0,CHURN,1,0,1,0,0,4,C17052 = CS17 - New Indihome Netizen II INET ( without MOVIN),4,C17052-INETF10M-NETIZEN II 195000,0,1,PL,0,3P (POTS-INTERNET-IPTV),d. 1-2 thn,10240,0,0,PDE,FIBER,0,>200 GB,0
0,,0,0,2/18/2016 12:00:00 AM,0,CHURN,1,1,0,0,0,2,ES1502 = ES - Paket 2Play untuk Kawasan KGS-MOI HD,4,ES1502-INETR10M3-2Play KGS MOI 150000,0,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,10240,0,0,KLG,NON FIBER,0,NO USAGE,0
5500,,308000,0,11/22/2015 12:00:00 AM,0,CHURN,1,1,0,0,0,2,C15130 = CS - FTTH New Super Winning Disc Indihome Z1,4,10M : New Super Winning Discount 210000,0,1,PL,0,3P (POTS-INTERNET-IPTV),f. 5-6 thn,10240,0,0,LGK,FIBER,0,NO USAGE,0
